MS SubClass,Lot Frontage,Street,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Enclosed Porch,Screen Porch,Pool QC,Fence,Mo Sold,Yr Sold,SalePrice,House_Age,Remod_Age,Total_SF,Total_Bathrooms,Has_Screen_Porch,Has_Enclosed_Porch,Lot Area_log,Open Porch SF_log,Neighborhood_Tier,Is_GasA,Is_CompShg,Is_Normal_Cond1,Is_Normal_Cond2,Has_Misc_Feature,MS Zoning_FV,MS Zoning_Other,MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Alley_No Alley Access,Alley_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1Story,House Style_2Story,House Style_Other,House Style_SFoyer,House Style_SLvl,Roof Style_Hip,Roof Style_Other,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_Other,Exterior 1st_Plywood,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Other,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_No Basement,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Sale Type_ConLD,Sale Type_New,Sale Type_Other,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial
20,60.0,1,4,4,3,8,6,2007,2007.0,0.0,4,3,4,3,3,6,945.0,474.0,1419.0,5,1,1419,0,1419,1.0,0.0,2,0,2,1,4,7,8,1,4,2007.0,2,2.0,567.0,3,3,2,140,0,0,0,0,10,2007.0,392000,0.0,0.0,2838.0,3.0,0,0,8.998384010052538,0.0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,85.0,1,3,4,3,8,5,2006,2006.0,945.0,4,3,5,4,4,6,1558.0,662.0,2220.0,5,1,2234,0,2234,1.0,0.0,1,1,1,1,4,7,8,1,4,2006.0,2,2.0,724.0,3,3,2,390,0,0,0,0,1,2007.0,441929,1.0,1.0,4454.0,2.5,0,0,9.55272367519805,4.394449154672439,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,81.0,1,3,4,3,10,5,2006,2007.0,250.0,5,3,5,3,4,6,1152.0,590.0,1742.0,5,1,2042,0,2042,1.0,0.0,2,0,3,1,5,8,8,1,4,2007.0,3,3.0,724.0,3,3,2,240,0,174,0,0,10,2007.0,455000,1.0,0.0,3784.0,3.0,1,0,9.53755560876329,3.970291913552122,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,90.0,1,3,4,3,6,7,1981,1981.0,310.0,4,4,4,3,1,4,678.0,762.0,1440.0,5,1,1440,0,1440,0.0,0.0,2,0,3,1,4,7,8,1,3,1981.0,3,2.0,467.0,3,3,2,0,99,0,0,0,4,2007.0,182900,26.0,26.0,2880.0,2.0,0,1,9.4372368721597,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,80.0,1,3,4,3,6,5,1984,1984.0,0.0,3,3,4,3,1,6,256.0,1028.0,1284.0,3,1,1284,0,1284,1.0,0.0,2,0,3,1,3,5,8,0,0,1984.0,1,2.0,480.0,3,3,2,0,192,0,0,0,4,2007.0,174000,23.0,23.0,2568.0,3.0,0,1,9.302098797215724,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,78.0,1,4,4,3,6,7,1984,2003.0,74.0,3,3,4,3,1,1,0.0,585.0,585.0,5,1,1140,728,1868,0.0,0.0,3,1,3,1,3,7,8,1,3,1984.0,3,2.0,477.0,3,3,2,268,0,147,0,0,1,2007.0,178000,23.0,4.0,2453.0,3.5,1,0,9.400216653174247,4.727387818712341,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
60,78.0,1,4,4,3,7,7,1981,2003.0,306.0,4,3,4,3,1,5,321.0,404.0,725.0,5,1,725,754,1479,0.0,0.0,2,1,3,1,4,6,8,1,3,1981.0,2,2.0,484.0,3,3,2,167,0,0,0,0,3,2007.0,176000,26.0,4.0,2204.0,2.5,0,0,9.400216653174247,4.290459441148391,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,93.0,1,4,4,3,7,6,1978,1985.0,67.0,3,3,4,3,1,6,1328.0,201.0,1529.0,3,1,1664,0,1664,1.0,0.0,2,0,3,1,4,7,8,1,3,1978.0,3,2.0,663.0,3,3,2,0,0,0,0,0,9,2007.0,213000,29.0,22.0,3193.0,3.0,0,0,9.417354541360508,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,61.0,1,3,4,3,7,5,1979,1979.0,549.0,3,3,4,3,1,5,758.0,22.0,780.0,3,1,1085,845,1930,1.0,0.0,2,1,4,1,4,9,8,1,3,1979.0,3,2.0,481.0,3,3,2,192,0,0,0,0,3,2007.0,192000,28.0,28.0,2710.0,3.5,0,0,9.336091577281744,4.290459441148391,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,92.0,1,4,4,3,7,6,1977,1977.0,0.0,3,3,4,3,1,1,0.0,808.0,808.0,3,1,1161,808,1969,0.0,0.0,2,1,3,1,3,8,8,1,4,1977.0,2,2.0,534.0,3,3,2,0,0,276,0,0,11,2007.0,190000,30.0,30.0,2777.0,2.5,1,0,9.38873757187798,0.0,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,80.0,1,3,4,3,6,6,1976,1976.0,298.0,3,3,3,3,1,2,156.0,692.0,848.0,3,1,1118,912,2030,0.0,0.0,2,1,4,1,4,8,8,1,3,1976.0,3,2.0,551.0,3,3,2,0,0,0,0,0,6,2007.0,195000,31.0,31.0,2878.0,2.5,0,0,9.396570945266852,5.41610040220442,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80,79.0,1,3,4,3,6,6,1978,1978.0,233.0,3,3,4,3,3,5,605.0,427.0,1032.0,3,1,1032,0,1032,0.0,1.0,2,0,3,1,3,6,8,1,3,1978.0,1,2.0,564.0,3,3,2,0,0,0,0,3,7,2007.0,148000,29.0,29.0,2064.0,2.5,0,0,9.249176395761381,0.0,2,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,79.0,1,4,4,3,6,6,1984,1984.0,98.0,3,3,4,3,1,5,781.0,372.0,1153.0,3,1,1177,0,1177,0.0,0.0,2,0,3,1,4,6,8,0,0,1984.0,3,2.0,495.0,3,3,2,204,0,0,0,3,8,2007.0,151500,23.0,23.0,2330.0,2.0,0,0,9.380167531188448,4.6443908991413725,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,80.0,1,4,4,3,7,6,1979,1979.0,96.0,3,3,3,3,1,6,315.0,114.0,539.0,3,1,1040,685,1725,0.0,0.0,2,1,3,1,3,6,8,1,3,1979.0,2,2.0,550.0,3,3,2,0,216,0,0,0,11,2007.0,197000,28.0,28.0,2264.0,2.5,0,1,9.357466436866476,4.48863636973214,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,80.0,1,4,4,3,6,5,1979,1999.0,253.0,3,3,4,3,1,6,903.0,356.0,1259.0,5,1,1353,0,1353,1.0,0.0,2,0,2,1,3,5,8,1,3,1979.0,2,2.0,478.0,3,3,2,240,0,0,0,0,8,2007.0,192350,28.0,8.0,2612.0,3.0,0,0,9.249657234353133,4.955827057601261,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,80.0,1,4,4,3,5,5,1969,1969.0,263.0,3,3,3,3,1,3,493.0,0.0,780.0,5,1,780,840,1620,0.0,0.0,2,1,4,1,3,7,7,0,0,1969.0,3,2.0,462.0,3,3,2,208,0,0,0,2,4,2007.0,152000,38.0,38.0,2400.0,2.5,0,0,9.286745703178589,0.0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,128.0,1,3,4,3,6,5,1971,1971.0,176.0,3,3,3,3,2,5,492.0,1012.0,1625.0,3,1,1220,0,1220,0.0,1.0,2,0,2,1,3,6,8,1,3,1971.0,1,2.0,944.0,3,3,2,0,249,0,0,0,9,2007.0,170000,36.0,36.0,2845.0,2.5,0,1,9.472858470764415,0.0,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,70.0,1,3,4,3,5,6,1971,1971.0,0.0,3,3,4,3,3,5,998.0,486.0,1484.0,4,1,1484,0,1484,0.0,0.0,2,0,3,1,3,7,8,1,3,1971.0,1,2.0,487.0,3,3,2,224,0,180,0,0,2,2007.0,175000,36.0,36.0,2968.0,2.0,1,0,9.412791300065303,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,90.0,1,4,4,3,6,6,1968,1968.0,365.0,4,3,3,3,1,5,384.0,143.0,702.0,4,1,1041,702,1743,0.0,1.0,1,2,3,1,3,7,8,1,4,1968.0,1,2.0,539.0,3,3,2,224,0,0,0,0,6,2007.0,175000,39.0,39.0,2445.0,2.5,0,0,9.367429587218957,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,52.0,1,4,4,3,7,7,1976,1976.0,233.0,3,3,4,3,1,1,0.0,793.0,793.0,3,1,1142,793,1935,0.0,0.0,2,1,3,1,3,7,8,1,3,1976.0,2,2.0,550.0,3,3,2,0,252,0,0,0,11,2007.0,197900,31.0,31.0,2728.0,2.5,0,1,9.42424134192346,4.736198448394496,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80,64.0,1,3,4,3,7,6,1976,1976.0,130.0,3,3,4,3,4,6,624.0,0.0,1228.0,3,1,1324,0,1324,0.0,1.0,2,0,3,1,4,5,8,1,2,1976.0,3,2.0,585.0,3,3,2,407,0,0,0,0,2,2007.0,174000,31.0,31.0,2552.0,2.5,0,0,9.104090572133472,3.6109179126442243,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
60,80.0,1,4,4,3,6,6,1974,1974.0,0.0,3,3,3,3,1,5,931.0,0.0,1084.0,3,1,1084,793,1877,1.0,0.0,2,1,4,1,3,8,8,1,3,1974.0,1,2.0,488.0,3,3,2,0,0,0,0,0,11,2007.0,178900,33.0,33.0,2961.0,3.5,0,0,8.987321812850125,4.574710978503383,2,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80,70.0,1,4,4,3,5,7,1971,2005.0,82.0,3,3,3,3,3,5,349.0,23.0,372.0,3,1,576,533,1109,0.0,1.0,1,0,3,1,3,5,8,0,0,1971.0,1,1.0,288.0,3,3,2,35,0,0,0,2,12,2007.0,139000,36.0,2.0,1481.0,1.5,0,0,9.259225769705994,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
20,80.0,1,3,4,3,6,5,1971,1971.0,0.0,3,3,3,3,1,5,282.0,664.0,981.0,3,1,981,0,981,1.0,0.0,1,1,3,1,3,5,8,0,0,1979.0,1,2.0,576.0,3,3,2,0,40,0,0,0,3,2007.0,143250,36.0,36.0,1962.0,2.5,0,1,9.262078567380597,5.746203190540153,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
60,53.0,1,3,4,3,7,9,1972,2004.0,138.0,3,3,3,3,1,5,626.0,99.0,725.0,4,1,725,754,1479,1.0,0.0,1,1,4,1,4,7,8,0,0,1972.0,3,2.0,484.0,3,3,2,0,0,0,0,0,6,2007.0,184000,35.0,3.0,2204.0,2.5,0,0,8.91905180393029,3.4965075614664802,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,63.0,1,4,4,3,5,6,1970,1990.0,0.0,3,3,3,3,1,5,566.0,359.0,925.0,3,1,1422,0,1422,1.0,0.0,1,0,3,1,3,7,6,0,0,1988.0,1,2.0,576.0,3,3,2,252,0,0,0,2,9,2007.0,155000,37.0,17.0,2347.0,2.0,0,0,9.15461622320382,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,66.0,1,4,4,3,5,5,1970,2002.0,32.0,3,3,3,3,1,5,81.0,214.0,914.0,5,1,914,0,914,0.0,0.0,1,0,3,1,5,5,8,0,0,1970.0,2,1.0,368.0,3,4,2,120,0,0,0,0,10,2007.0,133000,37.0,5.0,1828.0,1.0,0,0,8.97727273946428,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
20,61.0,1,3,4,3,5,5,1971,1971.0,0.0,3,3,3,3,1,4,412.0,251.0,950.0,3,1,950,0,950,0.0,0.0,1,0,3,1,3,5,8,0,0,1981.0,1,1.0,280.0,3,3,2,0,0,0,0,0,7,2007.0,119500,36.0,36.0,1900.0,1.0,0,0,9.18594521514146,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,70.0,1,4,4,3,4,5,1971,1971.0,0.0,3,3,3,3,1,1,0.0,858.0,858.0,3,1,872,0,872,0.0,0.0,1,0,3,1,3,5,8,0,0,1974.0,1,4.0,480.0,3,3,2,0,0,0,0,2,6,2007.0,123000,36.0,36.0,1730.0,1.0,0,0,9.023408202624545,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,72.0,1,3,4,3,4,6,1971,1971.0,0.0,3,3,3,3,1,5,322.0,536.0,858.0,3,1,858,0,858,0.0,0.0,1,0,2,1,3,4,8,0,0,1979.0,1,1.0,684.0,3,3,2,0,0,0,0,0,6,2007.0,110000,36.0,36.0,1716.0,1.0,0,0,8.901230352110781,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
20,60.0,1,4,4,3,4,7,1961,1961.0,0.0,3,4,3,3,1,5,314.0,600.0,914.0,5,1,914,0,914,0.0,0.0,1,0,2,1,3,4,8,0,0,1961.0,1,1.0,270.0,2,3,2,140,0,0,0,2,7,2007.0,128000,46.0,46.0,1828.0,1.0,0,0,9.752664662801545,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
20,60.0,1,4,4,3,4,6,1971,1971.0,0.0,3,3,3,3,1,5,616.0,248.0,864.0,3,1,864,0,864,0.0,0.0,1,0,3,1,3,5,8,0,0,1974.0,1,2.0,528.0,3,3,2,0,0,0,0,2,5,2007.0,120500,36.0,36.0,1728.0,1.0,0,0,9.105090961257085,0.0,2,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
120,34.0,1,4,4,3,7,5,1998,1998.0,182.0,3,3,4,3,3,6,584.0,0.0,723.0,5,1,767,0,767,1.0,0.0,1,0,1,1,3,4,8,0,0,1998.0,3,1.0,367.0,3,3,2,120,0,0,0,0,6,2007.0,133000,9.0,9.0,1490.0,2.0,0,0,8.308691916838898,3.713572066704308,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,33.0,1,3,4,3,6,5,2001,2001.0,0.0,4,3,4,3,2,1,0.0,1337.0,1337.0,5,1,1337,0,1337,0.0,0.0,2,0,2,1,4,5,8,1,3,2001.0,3,2.0,511.0,3,3,2,136,0,0,0,0,7,2007.0,155000,6.0,6.0,2674.0,2.0,0,0,8.322151070212902,4.23410650459726,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
120,26.0,1,2,4,3,6,5,1997,1998.0,0.0,4,3,4,3,1,6,930.0,475.0,1405.0,5,1,1337,0,1337,1.0,0.0,2,0,2,1,4,5,8,1,3,1997.0,3,2.0,522.0,3,3,2,0,0,0,0,0,10,2007.0,177000,10.0,9.0,2742.0,3.0,0,0,9.30054663986233,4.23410650459726,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
160,21.0,1,4,4,3,6,6,1973,1973.0,567.0,3,3,3,3,1,5,312.0,213.0,525.0,3,1,525,567,1092,0.0,0.0,1,1,3,1,3,6,8,0,0,1973.0,1,1.0,264.0,3,3,2,144,0,0,0,0,2,2007.0,113500,34.0,34.0,1617.0,1.5,0,0,7.698936199813447,0.0,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
160,21.0,1,4,4,3,6,5,1973,1973.0,285.0,3,3,3,3,1,4,356.0,316.0,672.0,3,1,672,546,1218,0.0,0.0,1,1,3,1,3,7,8,0,0,1973.0,1,1.0,264.0,3,3,2,144,0,0,0,0,5,2007.0,113000,34.0,34.0,1890.0,1.5,0,0,7.544861068658458,3.367295829986474,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
160,21.0,1,4,4,3,6,5,1973,1973.0,265.0,3,3,3,3,1,1,0.0,672.0,672.0,5,1,672,546,1218,0.0,0.0,1,1,4,1,5,7,8,0,0,1973.0,1,1.0,264.0,3,3,2,0,0,0,0,0,12,2007.0,113700,34.0,34.0,1890.0,1.5,0,0,7.629975707027789,3.367295829986474,3,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
